txn_id,customer_id,account_number,date_time,channel,direction,amount_naira,counterparty,counterparty_bank,narration,status,debited,beneficiary_credited,on_us,reversal_status,reversal_due,reversal_completed_at,reference,balance_after
TXN-005720,CUS-0463,9930718439,2026-09-03 08:23,TRANSFER,debit,20000,Emeka A*****o,Demo Microfinance Bank,Transfer,successful,yes,yes,,,,,ENT710336616100,771700
TXN-004362,CUS-0354,9973080669,2026-09-03 08:31,TRANSFER,debit,50000,Adebayo O****e,Demo Microfinance Bank,Transfer,successful,yes,yes,,,,,ENT123302911207,172200
TXN-005411,CUS-0438,9912614443,2026-09-03 08:33,TRANSFER,debit,20000,Maryam O*****o,Quick Fictional Bank,Transfer,successful,yes,yes,,,,,ENT947793603319,3188200
TXN-005112,CUS-0414,9977024396,2026-09-03 08:51,TRANSFER,debit,5000,Esther I**e,Fictional Trust Bank,Transfer,successful,yes,yes,,,,,ENT968258625035,2775500
TXN-004511,CUS-0366,9961438798,2026-09-03 08:56,POS,debit,3500,Bolt-like Rides (fictional),,POS purchase,successful,yes,,,,,,ENT519809974212,343800
TXN-003631,CUS-0294,9981044386,2026-09-03 09:18,POS,debit,45000,Lekki Luxury Stores,,POS purchase,successful,yes,,,,,,ENT938170850589,2542500
TXN-003789,CUS-0307,9938909584,2026-09-03 09:18,ATM,debit,10000,ENTIN ATM,,ATM withdrawal,successful,yes,,yes,,,,ENT655936058353,3092000
TXN-006176,CUS-0499,9952647161,2026-09-03 09:24,WEB,debit,2500,StreamFlix (fictional),,Online card payment,successful,yes,,,,,,ENT150556477426,238600
TXN-005860,CUS-0474,9967078673,2026-09-03 09:45,TRANSFER,debit,100000,Yemisi E**t,Fictional Trust Bank,Transfer,successful,yes,yes,,,,,ENT390561916232,257000
TXN-002213,CUS-0180,9927751519,2026-09-03 09:54,TRANSFER,debit,35000,Bisola A*****e,Fictional Trust Bank,Transfer,successful,yes,yes,,,,,ENT484986343738,3650500
TXN-005605,CUS-0454,9915943156,2026-09-03 10:03,TRANSFER,debit,20000,Tunde B****y,Placeholder Bank,Transfer,successful,yes,yes,,,,,ENT435668451594,2490500
TXN-001560,CUS-0128,9943949119,2026-09-03 10:31,TRANSFER,debit,20000,Ibrahim E****m,Quick Fictional Bank,Transfer,successful,yes,yes,,,,,ENT536155686630,322000
TXN-000224,CUS-0019,9953801291,2026-09-03 11:05,TRANSFER,debit,20000,Godwin O*i,Sample Savings Bank,Transfer,successful,yes,yes,,,,,ENT440419093082,441700
TXN-005457,CUS-0442,9996044337,2026-09-03 11:08,POS,debit,45000,Pharmacy Plus (fictional),,POS purchase,successful,yes,,,,,,ENT629417563827,3671600
TXN-000320,CUS-0027,9935795111,2026-09-03 11:29,POS,debit,22000,Market Stall POS,,POS purchase,successful,yes,,,,,,ENT394270775851,1162100
TXN-000439,CUS-0037,9980700159,2026-09-03 11:31,ATM,debit,10000,ENTIN ATM,,ATM withdrawal,successful,yes,,yes,,,,ENT603637756159,1181600
TXN-002969,CUS-0239,9963646907,2026-09-03 11:41,WEB,debit,15000,QuickBuy Online (fictional),,Online card payment,successful,yes,,,,,,ENT102022491876,455500
TXN-006135,CUS-0496,9992039930,2026-09-03 12:04,TRANSFER,debit,35000,Joy O*u,Placeholder Bank,Transfer,successful,yes,yes,,,,,ENT928611923280,3065500
TXN-006146,CUS-0497,9975222469,2026-09-03 12:37,ATM,debit,40000,ENTIN ATM,,ATM withdrawal,successful,yes,,yes,,,,ENT161433422806,78500
TXN-004282,CUS-0348,9968101700,2026-09-03 13:46,TRANSFER,debit,50000,Zainab Y***f,Fictional Trust Bank,Transfer,successful,yes,yes,,,,,ENT125717755140,2097000
TXN-001375,CUS-0113,9918118331,2026-09-03 13:47,WEB,debit,2500,QuickBuy Online (fictional),,Online card payment,successful,yes,,,,,,ENT978993372230,2124500
TXN-001700,CUS-0139,9928539598,2026-09-03 13:54,WEB,debit,2500,Bolt-like Rides (fictional),,Online card payment,successful,yes,,,,,,ENT177915817779,3229700
TXN-000895,CUS-0074,9981299914,2026-09-03 14:07,USSD,debit,5000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT662939760787,223500
TXN-002974,CUS-0240,9926272745,2026-09-03 14:13,POS,debit,7800,ShopRite-like Store (fictional),,POS purchase,successful,yes,,,,,,ENT539405029136,680300
TXN-000966,CUS-0080,9903022502,2026-09-03 14:17,ATM,debit,20000,Other bank ATM,,ATM withdrawal,successful,yes,,no,,,,ENT699074904025,152500
TXN-000503,CUS-0042,9938560739,2026-09-03 14:43,POS,debit,7800,Filling Station (fictional),,POS purchase,successful,yes,,,,,,ENT898030237386,2602700
TXN-001427,CUS-0117,9925219607,2026-09-03 14:51,TRANSFER,debit,10000,Samuel O*****o,Placeholder Bank,Transfer,successful,yes,yes,,,,,ENT896541445210,712200
TXN-004501,CUS-0365,9966800555,2026-09-03 15:04,TRANSFER,debit,20000,Emmanuel O******e,Sample Savings Bank,Transfer,successful,yes,yes,,,,,ENT194059333740,1260500
TXN-001762,CUS-0145,9912117405,2026-09-03 15:21,TRANSFER,debit,50000,Blessing O*****e,Demo Microfinance Bank,Transfer,successful,yes,yes,,,,,ENT404948366137,1190000
TXN-001081,CUS-0090,9945011459,2026-09-03 16:01,POS,debit,45000,Bolt-like Rides (fictional),,POS purchase,successful,yes,,,,,,ENT553849729295,383200
TXN-002052,CUS-0168,9989354914,2026-09-03 16:12,WEB,debit,15000,Lekki Luxury Stores,,Online card payment,successful,yes,,,,,,ENT858495828701,2793700
TXN-001064,CUS-0088,9912668692,2026-09-03 16:26,ATM,debit,40000,Other bank ATM,,ATM withdrawal,successful,yes,,no,,,,ENT575388795197,98000
TXN-005119,CUS-0415,9933680819,2026-09-03 16:35,POS,debit,1500,Bolt-like Rides (fictional),,POS purchase,successful,yes,,,,,,ENT111290125400,476000
TXN-003944,CUS-0320,9939671395,2026-09-03 16:36,POS,debit,1500,Pharmacy Plus (fictional),,POS purchase,successful,yes,,,,,,ENT183929832490,425400
TXN-000727,CUS-0060,9906424829,2026-09-03 16:51,TRANSFER,debit,100000,Adebayo B***o,Placeholder Bank,Transfer,successful,yes,yes,,,,,ENT395738032338,2580000
TXN-001176,CUS-0097,9961807567,2026-09-03 17:04,POS,debit,12500,Lekki Luxury Stores,,POS purchase,successful,yes,,,,,,ENT382427800079,2581200
TXN-000377,CUS-0032,9941968982,2026-09-03 17:18,USSD,debit,1000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT712032056970,2552800
TXN-005620,CUS-0455,9902792166,2026-09-03 17:27,WEB,debit,9900,QuickBuy Online (fictional),,Online card payment,successful,yes,,,,,,ENT926360179382,1067800
TXN-001393,CUS-0114,9944317367,2026-09-03 17:30,ATM,debit,40000,Other bank ATM,,ATM withdrawal,successful,yes,,no,,,,ENT998737301698,317000
TXN-004261,CUS-0346,9910643132,2026-09-03 17:32,USSD,debit,1000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT393922754122,725100
TXN-002440,CUS-0199,9916644726,2026-09-03 18:53,POS,debit,1500,Filling Station (fictional),,POS purchase,successful,yes,,,,,,ENT914266065556,768000
TXN-006197,CUS-0500,9934447608,2026-09-03 19:18,POS,debit,1500,Pharmacy Plus (fictional),,POS purchase,successful,yes,,,,,,ENT389748584400,886700
TXN-001405,CUS-0115,9926627973,2026-09-03 19:24,TRANSFER,debit,50000,Precious E**t,Sample Savings Bank,Transfer,successful,yes,yes,,,,,ENT980731688431,1573700
TXN-000272,CUS-0023,9902145842,2026-09-03 19:26,POS,debit,1500,Mama Put Kitchen,,POS purchase,successful,yes,,,,,,ENT488370793586,156900
TXN-005959,CUS-0482,9931572769,2026-09-03 19:50,POS,debit,45000,Lekki Luxury Stores,,POS purchase,successful,yes,,,,,,ENT289415728768,857000
TXN-005051,CUS-0409,9926600363,2026-09-03 21:18,TRANSFER,debit,5000,Bello O****r,Fictional Trust Bank,Transfer,successful,yes,yes,,,,,ENT818725332313,592100
TXN-005146,CUS-0417,9965144969,2026-09-03 21:18,POS,debit,22000,Market Stall POS,,POS purchase,successful,yes,,,,,,ENT812313202854,811500
TXN-004226,CUS-0343,9922438945,2026-09-03 21:25,POS,debit,45000,Mama Put Kitchen,,POS purchase,successful,yes,,,,,,ENT428173239813,431000
TXN-000431,CUS-0036,9926978043,2026-09-03 21:33,ATM,debit,40000,Other bank ATM,,ATM withdrawal,successful,yes,,no,,,,ENT610566699531,1642500
TXN-003065,CUS-0247,9956338649,2026-09-03 21:48,TRANSFER,debit,35000,Dayo U**h,Quick Fictional Bank,Transfer,successful,yes,yes,,,,,ENT155878884790,226700
TXN-005141,CUS-0417,9965144969,2026-09-03 21:54,ATM,debit,20000,Other bank ATM,,ATM withdrawal,successful,yes,,no,,,,ENT317419983918,791500
TXN-002317,CUS-0189,9908672820,2026-09-03 22:07,USSD,debit,1000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT816091343109,293700
TXN-000891,CUS-0074,9981299914,2026-09-03 22:22,TRANSFER,debit,20000,Fatima S****i,Sample Savings Bank,Transfer,successful,yes,yes,,,,,ENT537837581434,203500
TXN-001676,CUS-0137,9965386482,2026-09-03 22:58,ATM,debit,10000,ENTIN ATM,,ATM withdrawal,successful,yes,,yes,,,,ENT815622589449,174500
TXN-002304,CUS-0188,9925691517,2026-09-03 23:03,ATM,debit,20000,Other bank ATM,,ATM withdrawal,successful,yes,,no,,,,ENT471786541158,1632200
TXN-004196,CUS-0341,9911918995,2026-09-03 23:15,TRANSFER,debit,5000,Kunle O*****o,Placeholder Bank,Transfer,successful,yes,yes,,,,,ENT402891071649,249200
TXN-005571,CUS-0451,9961219558,2026-09-03 23:22,USSD,debit,2000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT527689021388,1248000
TXN-004828,CUS-0391,9920137304,2026-09-03 23:25,USSD,debit,1000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT514713262303,962500
TXN-000855,CUS-0071,9903048877,2026-09-03 23:38,POS,debit,3500,QuickBuy Online (fictional),,POS purchase,successful,yes,,,,,,ENT991486397857,454000
TXN-005996,CUS-0485,9974291653,2026-09-03 23:55,POS,debit,3500,StreamFlix (fictional),,POS purchase,successful,yes,,,,,,ENT779798578454,2793200
TXN-000140,CUS-0012,9975177992,2026-09-04 00:00,TRANSFER,debit,20000,Titilayo O******n,Sample Savings Bank,Transfer,successful,yes,yes,,,,,ENT491622352030,2509700
TXN-003374,CUS-0272,9940071152,2026-09-04 00:22,POS,debit,12500,Filling Station (fictional),,POS purchase,successful,yes,,,,,,ENT738081420893,557700
TXN-002966,CUS-0239,9963646907,2026-09-04 00:23,USSD,debit,1000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT826768378562,454500
TXN-001912,CUS-0157,9984980730,2026-09-04 00:29,POS,debit,1500,Mama Put Kitchen,,POS purchase,successful,yes,,,,,,ENT166742757915,2033500
TXN-002912,CUS-0235,9953911045,2026-09-04 00:34,POS,debit,1500,Market Stall POS,,POS purchase,successful,yes,,,,,,ENT137956220159,625000
TXN-005423,CUS-0439,9979594787,2026-09-04 00:39,POS,debit,7800,Market Stall POS,,POS purchase,successful,yes,,,,,,ENT753277549198,827400
TXN-001158,CUS-0096,9991804418,2026-09-04 00:46,TRANSFER,debit,20000,Hauwa D*****a,Sample Savings Bank,Transfer,successful,yes,yes,,,,,ENT878959970955,525000
TXN-003472,CUS-0280,9952498676,2026-09-04 00:48,ATM,debit,20000,Other bank ATM,,ATM withdrawal,successful,yes,,no,,,,ENT336677957450,1277300
TXN-003921,CUS-0318,9973536623,2026-09-04 01:00,POS,debit,1500,Bolt-like Rides (fictional),,POS purchase,successful,yes,,,,,,ENT701414016637,1580000
TXN-001535,CUS-0126,9983579996,2026-09-04 01:21,WEB,debit,4500,QuickBuy Online (fictional),,Online card payment,successful,yes,,,,,,ENT180675318752,1129500
TXN-002498,CUS-0203,9911235217,2026-09-04 01:37,USSD,debit,500,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT320318724916,189000
TXN-002171,CUS-0177,9940024094,2026-09-04 01:50,POS,debit,12500,Bolt-like Rides (fictional),,POS purchase,successful,yes,,,,,,ENT551831874657,539200
TXN-004708,CUS-0382,9965825920,2026-09-04 01:53,POS,debit,1500,Pharmacy Plus (fictional),,POS purchase,successful,yes,,,,,,ENT428308477101,1295200
TXN-004359,CUS-0354,9973080669,2026-09-04 02:19,POS,debit,45000,Lekki Luxury Stores,,POS purchase,successful,yes,,,,,,ENT959200513885,127200
TXN-000233,CUS-0020,9969256663,2026-09-04 02:42,ATM,debit,20000,ENTIN ATM,,ATM withdrawal,successful,yes,,yes,,,,ENT637157572291,3698000
TXN-000007,CUS-0001,9913998698,2026-09-04 03:20,POS,debit,3500,StreamFlix (fictional),,POS purchase,successful,yes,,,,,,ENT769115931032,306000
TXN-006120,CUS-0495,9921089129,2026-09-04 03:27,USSD,debit,2000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT495893996351,1643500
TXN-005398,CUS-0437,9935652556,2026-09-04 04:09,ATM,debit,40000,ENTIN ATM,,ATM withdrawal,successful,yes,,yes,,,,ENT314755325462,1331200
TXN-005993,CUS-0485,9974291653,2026-09-04 04:43,TRANSFER,debit,10000,Musa U**h,Placeholder Bank,Transfer,successful,yes,yes,,,,,ENT539669513939,2783200
TXN-004793,CUS-0388,9966683513,2026-09-04 04:58,POS,debit,22000,Pharmacy Plus (fictional),,POS purchase,successful,yes,,,,,,ENT289393000453,633600
TXN-000429,CUS-0036,9926978043,2026-09-04 05:03,USSD,debit,500,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT914263709531,1642000
TXN-002946,CUS-0238,9937467651,2026-09-04 05:10,POS,debit,45000,Pharmacy Plus (fictional),,POS purchase,successful,yes,,,,,,ENT685009504163,228200
TXN-001791,CUS-0147,9900546598,2026-09-04 05:33,POS,debit,3500,Pharmacy Plus (fictional),,POS purchase,successful,yes,,,,,,ENT861735229421,1623200
TXN-000580,CUS-0048,9972987112,2026-09-04 05:35,POS,debit,22000,Lekki Luxury Stores,,POS purchase,successful,yes,,,,,,ENT969361054244,3131500
TXN-002208,CUS-0180,9927751519,2026-09-04 05:40,USSD,debit,2000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT553741007895,3648500
TXN-003902,CUS-0316,9928767202,2026-09-04 05:43,WEB,debit,15000,Lekki Luxury Stores,,Online card payment,successful,yes,,,,,,ENT820218050037,1621000
TXN-002600,CUS-0211,9909502592,2026-09-04 05:51,POS,debit,22000,Lekki Luxury Stores,,POS purchase,successful,yes,,,,,,ENT278120869429,275000
TXN-005931,CUS-0480,9952051483,2026-09-04 05:53,ATM,debit,40000,ENTIN ATM,,ATM withdrawal,successful,yes,,yes,,,,ENT536267259224,3718900
TXN-000821,CUS-0068,9934217233,2026-09-04 06:02,WEB,debit,2500,Bolt-like Rides (fictional),,Online card payment,successful,yes,,,,,,ENT309581486860,679500
TXN-002270,CUS-0185,9962334551,2026-09-04 06:18,USSD,debit,5000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT951502925106,47000
TXN-002136,CUS-0174,9904061872,2026-09-04 06:24,WEB,debit,9900,QuickBuy Online (fictional),,Online card payment,successful,yes,,,,,,ENT647852617755,3734800
TXN-000856,CUS-0071,9903048877,2026-09-04 08:11,TRANSFER,debit,35000,Chioma O*****o,Demo Microfinance Bank,Transfer,successful,yes,yes,,,,,ENT501023897012,419000
TXN-005945,CUS-0481,9939475693,2026-09-04 08:11,POS,debit,3500,Lekki Luxury Stores,,POS purchase,successful,yes,,,,,,ENT544216532285,405200
TXN-002707,CUS-0219,9930963627,2026-09-04 08:16,TRANSFER,debit,35000,Ebere O*******i,Quick Fictional Bank,Transfer,successful,yes,yes,,,,,ENT949528658859,51700
TXN-002156,CUS-0176,9948340783,2026-09-04 08:24,TRANSFER,debit,35000,Bello U**h,Demo Microfinance Bank,Transfer,successful,yes,yes,,,,,ENT923504763447,299500
TXN-000247,CUS-0021,9964529128,2026-09-04 08:40,WEB,debit,15000,QuickBuy Online (fictional),,Online card payment,successful,yes,,,,,,ENT825063614816,236500
TXN-004887,CUS-0396,9979503876,2026-09-04 09:13,TRANSFER,debit,100000,Ifeanyi E****m,Demo Microfinance Bank,Transfer,successful,yes,yes,,,,,ENT574202847612,608000
TXN-002819,CUS-0228,9954375149,2026-09-04 10:09,ATM,debit,10000,ENTIN ATM,,ATM withdrawal,successful,yes,,yes,,,,ENT784188671984,573000
TXN-003224,CUS-0260,9952562853,2026-09-04 10:14,TRANSFER,debit,35000,Efe O******e,Placeholder Bank,Transfer,successful,yes,yes,,,,,ENT889062785543,230700
TXN-001602,CUS-0131,9915379101,2026-09-04 10:25,POS,debit,45000,QuickBuy Online (fictional),,POS purchase,successful,yes,,,,,,ENT678304332381,628300
TXN-000462,CUS-0039,9960824456,2026-09-04 10:31,USSD,debit,500,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT464893522895,298100
TXN-005272,CUS-0427,9914290139,2026-09-04 10:32,WEB,debit,2500,QuickBuy Online (fictional),,Online card payment,successful,yes,,,,,,ENT878529973379,782500
TXN-001747,CUS-0143,9964197110,2026-09-04 10:33,POS,debit,7800,StreamFlix (fictional),,POS purchase,successful,yes,,,,,,ENT322190184163,1575200
TXN-004002,CUS-0325,9991958539,2026-09-04 11:01,TRANSFER,debit,20000,Nnamdi I**e,Placeholder Bank,Transfer,successful,yes,yes,,,,,ENT915954599586,1324000
TXN-000936,CUS-0078,9938696953,2026-09-04 11:29,POS,debit,7800,Market Stall POS,,POS purchase,successful,yes,,,,,,ENT407807671024,2693700
TXN-003198,CUS-0258,9911119929,2026-09-04 11:48,POS,debit,1500,Filling Station (fictional),,POS purchase,successful,yes,,,,,,ENT201806391689,1653700
TXN-000343,CUS-0029,9914497660,2026-09-04 11:56,WEB,debit,2500,QuickBuy Online (fictional),,Online card payment,successful,yes,,,,,,ENT420646239845,962500
TXN-002780,CUS-0225,9910257598,2026-09-04 11:57,ATM,debit,20000,Other bank ATM,,ATM withdrawal,successful,yes,,no,,,,ENT542360030223,1022500
TXN-003033,CUS-0244,9931572552,2026-09-04 12:22,TRANSFER,debit,50000,Tunde O***e,Placeholder Bank,Transfer,successful,yes,yes,,,,,ENT904320149110,201600
TXN-005732,CUS-0464,9998523750,2026-09-04 12:36,POS,debit,3500,ShopRite-like Store (fictional),,POS purchase,successful,yes,,,,,,ENT451717096563,327000
TXN-002599,CUS-0211,9909502592,2026-09-04 13:14,POS,debit,22000,Bolt-like Rides (fictional),,POS purchase,successful,yes,,,,,,ENT535816556069,253000
TXN-004017,CUS-0326,9996550219,2026-09-04 13:17,TRANSFER,debit,5000,Uche F*****a,Placeholder Bank,Transfer,successful,yes,yes,,,,,ENT711932162512,436000
TXN-004409,CUS-0358,9954026859,2026-09-04 13:23,USSD,debit,500,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT962796952739,316200
TXN-002680,CUS-0217,9923754061,2026-09-04 13:28,POS,debit,45000,Bolt-like Rides (fictional),,POS purchase,successful,yes,,,,,,ENT329997721884,891700
TXN-000853,CUS-0071,9903048877,2026-09-04 13:50,USSD,debit,2000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT777157849477,417000
TXN-004026,CUS-0327,9985785371,2026-09-04 14:05,POS,debit,7800,Mama Put Kitchen,,POS purchase,successful,yes,,,,,,ENT628408563572,1318200
TXN-001001,CUS-0083,9950496570,2026-09-04 14:14,POS,debit,3500,ShopRite-like Store (fictional),,POS purchase,successful,yes,,,,,,ENT432860954730,182000
TXN-003677,CUS-0297,9929017205,2026-09-04 14:23,POS,debit,22000,Pharmacy Plus (fictional),,POS purchase,successful,yes,,,,,,ENT418999653891,1178000
TXN-004068,CUS-0330,9955477122,2026-09-04 14:26,POS,debit,7800,Mama Put Kitchen,,POS purchase,successful,yes,,,,,,ENT855854028052,2780900
TXN-002133,CUS-0174,9904061872,2026-09-04 14:27,USSD,debit,5000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT474873363112,3729800
TXN-004345,CUS-0353,9939159099,2026-09-04 14:32,WEB,debit,9900,Lekki Luxury Stores,,Online card payment,successful,yes,,,,,,ENT962148652144,544100
TXN-002750,CUS-0223,9973866346,2026-09-04 14:41,ATM,debit,20000,ENTIN ATM,,ATM withdrawal,successful,yes,,yes,,,,ENT782695343250,122500
TXN-005897,CUS-0477,9950606428,2026-09-04 15:53,TRANSFER,debit,50000,Nkechi N***u,Sample Savings Bank,Transfer,successful,yes,yes,,,,,ENT189631403395,91500
TXN-001332,CUS-0109,9926445274,2026-09-04 16:18,POS,debit,12500,Mama Put Kitchen,,POS purchase,successful,yes,,,,,,ENT861466885947,442000
TXN-001674,CUS-0137,9965386482,2026-09-04 16:23,USSD,debit,5000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT863194836062,169500
TXN-001380,CUS-0113,9918118331,2026-09-04 16:40,POS,debit,22000,Mama Put Kitchen,,POS purchase,successful,yes,,,,,,ENT689134264841,2102500
TXN-005422,CUS-0439,9979594787,2026-09-04 17:07,ATM,debit,10000,ENTIN ATM,,ATM withdrawal,successful,yes,,yes,,,,ENT613722705931,817400
TXN-001959,CUS-0160,9945997181,2026-09-04 17:11,TRANSFER,debit,20000,Samuel E**t,Placeholder Bank,Transfer,successful,yes,yes,,,,,ENT972546173216,439000
TXN-002322,CUS-0189,9908672820,2026-09-04 17:18,USSD,debit,2000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT682103064822,291700
TXN-000653,CUS-0054,9918621076,2026-09-04 17:19,POS,debit,7800,QuickBuy Online (fictional),,POS purchase,successful,yes,,,,,,ENT434559212225,446900
TXN-004527,CUS-0367,9951406955,2026-09-04 17:25,WEB,debit,2500,QuickBuy Online (fictional),,Online card payment,successful,yes,,,,,,ENT911279854252,2921200
TXN-006014,CUS-0486,9956936295,2026-09-04 17:34,TRANSFER,debit,10000,Efe O*****o,Sample Savings Bank,Transfer,successful,yes,yes,,,,,ENT852677256139,796500
TXN-002296,CUS-0187,9956885470,2026-09-04 18:11,POS,debit,12500,QuickBuy Online (fictional),,POS purchase,successful,yes,,,,,,ENT299782759065,2650000
TXN-002907,CUS-0235,9953911045,2026-09-04 18:28,POS,debit,12500,Bolt-like Rides (fictional),,POS purchase,successful,yes,,,,,,ENT396674443922,612500
TXN-002000,CUS-0163,9985476677,2026-09-04 18:34,TRANSFER,debit,20000,Blessing O******i,Placeholder Bank,Transfer,successful,yes,yes,,,,,ENT829260144417,235500
TXN-001794,CUS-0147,9900546598,2026-09-04 19:00,POS,debit,22000,Mama Put Kitchen,,POS purchase,successful,yes,,,,,,ENT706544076464,1601200
TXN-005644,CUS-0457,9951470242,2026-09-04 20:25,TRANSFER,debit,20000,Adebayo U**h,Quick Fictional Bank,Transfer,successful,yes,yes,,,,,ENT197031406063,75000
TXN-002095,CUS-0171,9983851534,2026-09-04 20:37,POS,debit,12500,Filling Station (fictional),,POS purchase,successful,yes,,,,,,ENT324328172140,904700
TXN-005204,CUS-0422,9981759426,2026-09-04 20:44,POS,debit,12500,Mama Put Kitchen,,POS purchase,successful,yes,,,,,,ENT538882758606,1119500
TXN-001615,CUS-0132,9913900264,2026-09-04 20:46,ATM,debit,10000,ENTIN ATM,,ATM withdrawal,successful,yes,,yes,,,,ENT441939084739,2687000
TXN-006022,CUS-0487,9989218380,2026-09-04 21:07,POS,debit,3500,Lekki Luxury Stores,,POS purchase,successful,yes,,,,,,ENT601867789217,1141700
TXN-001166,CUS-0096,9991804418,2026-09-04 21:16,POS,debit,45000,StreamFlix (fictional),,POS purchase,successful,yes,,,,,,ENT300107054962,480000
TXN-001514,CUS-0124,9949138114,2026-09-04 21:20,POS,debit,12500,Market Stall POS,,POS purchase,successful,yes,,,,,,ENT366460230423,259500
TXN-006054,CUS-0490,9997818827,2026-09-04 21:23,POS,debit,1500,Lekki Luxury Stores,,POS purchase,successful,yes,,,,,,ENT723334914757,981500
TXN-004574,CUS-0371,9907694305,2026-09-04 21:25,TRANSFER,debit,50000,Esther U**h,Fictional Trust Bank,Transfer,successful,yes,yes,,,,,ENT520159397641,531700
TXN-003063,CUS-0247,9956338649,2026-09-04 21:50,POS,debit,3500,Mama Put Kitchen,,POS purchase,successful,yes,,,,,,ENT520159498940,223200
TXN-000465,CUS-0039,9960824456,2026-09-04 22:44,TRANSFER,debit,50000,Bisola I**e,Demo Microfinance Bank,Transfer,successful,yes,yes,,,,,ENT669214446076,248100
TXN-005562,CUS-0451,9961219558,2026-09-04 23:25,TRANSFER,debit,100000,Ngozi G***a,Quick Fictional Bank,Transfer,successful,yes,yes,,,,,ENT116636799786,1148000
TXN-002759,CUS-0223,9973866346,2026-09-04 23:26,POS,debit,45000,StreamFlix (fictional),,POS purchase,successful,yes,,,,,,ENT171708417782,77500
TXN-000119,CUS-0010,9928379298,2026-09-04 23:34,TRANSFER,debit,50000,Bukola G***a,Sample Savings Bank,Transfer,successful,yes,yes,,,,,ENT821775099818,450000
TXN-005196,CUS-0421,9917263678,2026-09-04 23:38,POS,debit,22000,ShopRite-like Store (fictional),,POS purchase,successful,yes,,,,,,ENT958925611027,270000
TXN-004457,CUS-0362,9925256262,2026-09-05 00:00,POS,debit,12500,ShopRite-like Store (fictional),,POS purchase,successful,yes,,,,,,ENT264860655729,555500
TXN-000489,CUS-0041,9902520161,2026-09-05 00:29,POS,debit,45000,StreamFlix (fictional),,POS purchase,successful,yes,,,,,,ENT434524737799,1528200
TXN-002412,CUS-0196,9967074401,2026-09-05 00:40,TRANSFER,debit,20000,Folake O****e,Fictional Trust Bank,Transfer,successful,yes,yes,,,,,ENT485067349973,277000
TXN-005145,CUS-0417,9965144969,2026-09-05 00:56,WEB,debit,4500,Bolt-like Rides (fictional),,Online card payment,successful,yes,,,,,,ENT733194316266,787000
TXN-005731,CUS-0464,9998523750,2026-09-05 00:56,TRANSFER,debit,35000,Kemi B****e,Fictional Trust Bank,Transfer,successful,yes,yes,,,,,ENT149057636549,292000
TXN-003157,CUS-0254,9910485144,2026-09-05 01:09,TRANSFER,debit,5000,Aisha E**m,Sample Savings Bank,Transfer,successful,yes,yes,,,,,ENT819182237368,2058700
TXN-003024,CUS-0243,9951135288,2026-09-05 01:14,USSD,debit,1000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT777593814045,320500
TXN-004667,CUS-0378,9920862512,2026-09-05 01:26,ATM,debit,40000,Other bank ATM,,ATM withdrawal,successful,yes,,no,,,,ENT908733087615,3130700
TXN-003365,CUS-0271,9915845459,2026-09-05 01:33,TRANSFER,debit,100000,Ngozi S**e,Sample Savings Bank,Transfer,successful,yes,yes,,,,,ENT415276141769,534000
TXN-004071,CUS-0331,9925736997,2026-09-05 01:39,ATM,debit,10000,ENTIN ATM,,ATM withdrawal,successful,yes,,yes,,,,ENT372940539145,187500
TXN-005531,CUS-0448,9949863391,2026-09-05 01:49,TRANSFER,debit,35000,Chiamaka U**r,Quick Fictional Bank,Transfer,successful,yes,yes,,,,,ENT605320746684,224700
TXN-000174,CUS-0015,9984133017,2026-09-05 01:51,TRANSFER,debit,100000,Chiamaka O******i,Quick Fictional Bank,Transfer,successful,yes,yes,,,,,ENT826579082014,2650500
TXN-001398,CUS-0115,9926627973,2026-09-05 01:52,WEB,debit,4500,Lekki Luxury Stores,,Online card payment,successful,yes,,,,,,ENT470532182345,1569200
TXN-002804,CUS-0227,9986617876,2026-09-05 01:54,USSD,debit,500,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT482585692275,2682000
